ticker	nome	segmento	tipoGestao	cotacao	dataCotacao	min52W	max52W	volumeMedioDiarioL2M	valorMercado	numeroCotas	dataUltimoRelatorio	urlHistorico	ffoYield	dividendYield	p_vp	ffoPorCota	dyPorCota	vpPorCota	ativos	patrimonioLiquido	qtdImoveis	qtdUnidades	imoveisPorPatrimonioLiquido	area	aluguelPorM2	precoPorM2	capRate	vacanciaMedia	
PLOG11	PLURAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	76,38	07/01/2022	67,64	91,74	74.498	57.285.000	750.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=PLOG11&tipo=2	5,73%	8,3%	0,80	4,38	6,41	95,32	72.079.800	71.489.600	1	3	95,3%	70.222	50	778	6,4%	0,0%	
PLRI11	POLO FII - FII RECEBÍVEIS IMOBILIÁRIOS I	Títulos e Val. Mob.	Ativa	38,55	07/01/2022	29,46	40,13	7.412	36.788.400	954.304	-	https://fundamentus.com.br/fii_proventos.php?papel=PLRI11&tipo=2	-2,06%	45,0%	0,87	-0,80	2,84	44,13	108.404.000	42.110.200	0	0	0,0%	0	-	-	-	-	
PORD11	POLO FUNDO DE INVESTIMENTO IMOBILIARIO - RECEBIVEIS IMOBILIARIOS II - FII	Títulos e Val. Mob.	Ativa	95,45	07/01/2022	86,90	95,93	665.556	355.873.000	3.728.375	10/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=PORD11&tipo=2	7,61%	11,6%	0,96	7,26	9,13	99,04	376.120.000	369.264.000	0	0	0,0%	0	-	-	-	-	
PQAG11	PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Logística	Ativa	58,00	07/01/2022	56,92	66,62	24.406	811.530.000	13.991.890	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=PQAG11&tipo=2	7,53%	8,2%	1,02	4,37	4,42	56,88	824.206.000	795.888.000	1	1	101,1%	63.605	980	12.905	7,6%	0,0%	
PQDP11	FII PARQUE DOM PEDRO SHOPPING CENTER	Shoppings	Passiva	2.080,00	07/01/2022	1.885,31	2.842,06	136.159	496.032.000	238.477	10/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=PQDP11&tipo=2	7,99%	6,0%	0,57	166,15	124,98	3.625,25	874.972.000	864.538.000	1	387	48,4%	127.300	120	1.887	6,4%	7,5%	
PRSN11B	PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Residencial	Ativa	0,52	07/01/2022	0,47	1,35	2.664	26.884.000	51.699.979	-	https://fundamentus.com.br/fii_proventos.php?papel=PRSN11B&tipo=2	-4,37%	17,0%	1,41	-0,02	0,03	0,37	30.863.500	19.002.800	2	34	41,9%	202	0	55.767	0,0%	0,0%	
PRSV11	PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Lajes Corporativas	Passiva	112,00	07/01/2022	112,00	168,94	6.532	21.840.000	195.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=PRSV11&tipo=2	8,33%	0,0%	0,46	9,33	0,00	241,49	47.327.600	47.090.000	1	23	92,4%	10.082	387	2.001	19,4%	40,9%	
PVBI11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES	Lajes Corporativas	Ativa	89,00	07/01/2022	79,28	94,44	2.217.930	893.515.000	10.039.493	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=PVBI11&tipo=2	6,85%	6,7%	0,89	6,10	5,87	99,46	1.263.080.000	998.576.000	4	23	118,5%	85.165	736	12.437	5,9%	0,0%	
QAGR11	QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO	Outros	Ativa	51,28	07/01/2022	46,37	52,15	480.765	258.451.000	5.040.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=QAGR11&tipo=2	8,89%	8,8%	0,86	4,56	4,76	59,71	305.676.000	300.963.000	12	12	97,6%	1.042.597	23	242	9,6%	0,0%	
QAMI11	QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	99,49	07/01/2022	81,92	99,80	40.213	79.731.100	801.398	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=QAMI11&tipo=2	5,73%	9,7%	1,09	5,70	9,80	91,22	74.360.000	73.099.900	0	0	0,0%	0	-	-	-	-	
QIFF11	QUATÁ IMOB RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Passiva	97,49	20/08/2021	90,00	103,11	0	14.623.500	150.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=QIFF11&tipo=2	5,20%	4,9%	1,08	5,07	4,84	90,02	13.642.800	13.503.700	0	0	0,0%	0	-	-	-	-	
QIRI11	QUATÁ IMOB RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Passiva	90,05	06/01/2022	84,25	99,01	1.209	13.507.500	150.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=QIRI11&tipo=2	5,63%	3,2%	1,00	5,07	2,92	90,02	13.642.800	13.503.700	0	0	0,0%	0	-	-	-	-	
QMFF11	QUATÁ IMOB RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Passiva	98,52	19/01/2021	97,54	100,00	0	14.778.000	150.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=QMFF11&tipo=2	5,14%	0,0%	1,09	5,07	0,00	90,02	13.642.800	13.503.700	0	0	0,0%	0	-	-	-	-	
RBBV11	JHSF RIO BRAVO FAZENDA BOA VISTA CAPITAL PROTEGIDO FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Títulos e Val. Mob.	Passiva	100,00	28/06/2021	61,73	100,00	0	125.416.000	1.254.164	31/12/2020	https://fundamentus.com.br/fii_proventos.php?papel=RBBV11&tipo=2	6,51%	151,6%	0,99	6,51	33,09	100,84	126.585.000	126.470.000	0	0	0,0%	0	-	-	-	-	
RBCO11	RB CAPITAL OFFICE INCOME FUNDO DE INVESTIMENTO IMOBILIÁRIO	Lajes Corporativas	Ativa	56,80	07/01/2022	48,46	79,96	277.332	214.647.000	3.779.001	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBCO11&tipo=2	10,81%	8,8%	0,56	6,14	5,04	100,61	444.704.000	380.192.000	4	85	94,6%	43.015	683	4.721	14,5%	0,0%	
RBDS11	RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Residencial	Ativa	9,85	07/01/2022	8,02	23,74	828	1.246.250	126.523	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBDS11&tipo=2	-1,96%	21,2%	0,38	-0,19	2,35	25,75	3.671.740	3.258.450	0	0	0,0%	0	-	-	-	-	
RBED11	FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL- FII	Outros	Ativa	119,50	07/01/2022	113,43	141,29	171.809	241.584.000	2.021.621	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBED11&tipo=2	9,72%	10,3%	0,84	11,61	12,10	141,61	316.961.000	286.287.000	6	6	106,0%	92.188	284	2.777	10,2%	0,0%	
RBFF11	RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	56,05	07/01/2022	49,78	68,79	349.596	210.144.000	3.749.215	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBFF11&tipo=2	6,78%	10,0%	0,89	3,80	5,51	63,16	240.788.000	236.798.000	0	0	0,0%	0	-	-	-	-	
RBGS11	RB CAPITAL GENERAL SHOPPING SULACAP FII	Shoppings	Passiva	28,45	30/12/2021	26,60	40,49	37.640	30.669.100	1.078.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBGS11&tipo=2	3,30%	6,5%	0,31	0,94	1,85	90,78	98.073.100	97.865.300	1	152	99,5%	29.018	53	1.052	5,0%	11,9%	
RBHG11	RIO BRAVO CRÉDITO IMOBILIÁRIO IV FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	86,50	07/01/2022	76,60	87,93	389.061	149.436.000	1.727.582	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBHG11&tipo=2	6,25%	5,2%	0,90	5,40	4,54	95,89	167.708.000	165.660.000	0	0	0,0%	0	-	-	-	-	
RBHY11	RIO BRAVO CRÉDITO IMOBILIÁRIO HIGH YIELD FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	101,68	07/01/2022	88,43	101,68	279.696	160.822.000	1.581.644	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBHY11&tipo=2	4,09%	12,1%	1,03	4,16	9,62	98,52	158.718.000	155.818.000	0	0	0,0%	0	-	-	-	-	
RBIV11	RIO BRAVO CRÉDITO IMOBILIÁRIO IV FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	83,70	14/09/2021	76,70	86,06	0	144.599.000	1.727.582	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBIV11&tipo=2	6,46%	6,6%	0,87	5,40	4,15	95,89	167.708.000	165.660.000	0	0	0,0%	0	-	-	-	-	
RBLG11	RB CAPITAL LOGÍSTICO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Logística	Ativa	88,00	07/01/2022	83,47	103,60	2.535	56.337.500	640.199	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBLG11&tipo=2	6,48%	6,9%	0,82	5,70	6,81	107,29	72.858.100	68.689.300	1	1	21,7%	48.411	9	252	3,4%	0,0%	
RBRD11	RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Passiva	41,50	07/01/2022	41,50	73,53	40.727	76.849.100	1.851.786	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBRD11&tipo=2	8,83%	2,6%	0,58	3,67	1,08	72,05	134.372.000	133.414.000	4	4	92,8%	26.923	310	2.650	11,7%	28,0%	
RBRF11	RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	74,16	07/01/2022	66,56	91,99	2.864.690	1.014.570.000	13.680.770	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBRF11&tipo=2	4,70%	10,0%	0,90	3,49	7,46	82,32	1.140.590.000	1.126.170.000	0	0	0,0%	0	-	-	-	-	
RBRL11	RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO	Logística	Ativa	93,60	07/01/2022	82,40	105,56	762.937	625.906.000	6.687.035	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBRL11&tipo=2	5,94%	9,1%	0,88	5,56	8,19	106,33	825.306.000	711.004.000	6	6	106,5%	366.406	121	1.819	6,7%	0,0%	
RBRM11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RBR DESENVOLVIMENTO	Títulos e Val. Mob.	Ativa	160.000,00	02/07/2020	0,00	0,00	0	86.240.000	539	-	https://fundamentus.com.br/fii_proventos.php?papel=RBRM11&tipo=2	60,47%	84,9%	1,17	96.746,01	102.095,55	136.487,38	75.451.000	73.566.700	0	0	0,0%	0	-	-	-	-	
RBRP11	FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES - FII	Outros	Ativa	71,06	07/01/2022	65,66	90,51	1.509.400	865.453.000	12.179.187	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBRP11&tipo=2	5,51%	7,3%	0,86	3,92	4,88	82,71	1.016.870.000	1.007.350.000	11	157	73,8%	52.312	713	12.205	5,8%	48,5%	
RBRR11	FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR RENDIMENTO HIGH GRADE	Títulos e Val. Mob.	Ativa	99,04	07/01/2022	85,09	99,21	2.738.160	1.026.280.000	10.362.300	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBRR11&tipo=2	4,13%	9,3%	0,98	4,09	8,45	101,57	1.126.390.000	1.052.530.000	0	0	0,0%	0	-	-	-	-	
RBRS11	Rio Bravo Renda Residencial Fundo de Investimento Imobiliario	Híbrido	Ativa	67,16	07/01/2022	61,60	91,70	34.450	93.316.900	1.389.471	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBRS11&tipo=2	4,88%	7,3%	0,72	3,28	4,12	93,47	185.587.000	129.875.000	3	397	130,3%	12.793	368	9.501	3,9%	2,1%	
RBRY11	Fundo de Investimento Imobiliário RBR Crédito Imobiliário Estruturado	Títulos e Val. Mob.	Ativa	104,90	07/01/2022	93,48	104,95	726.977	356.361.000	3.397.153	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBRY11&tipo=2	5,80%	9,6%	1,01	6,09	9,49	104,14	359.905.000	353.781.000	0	0	0,0%	0	-	-	-	-	
RBTS11	RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Outros	Ativa	1.000,00	09/04/2020	0,00	0,00	0	56.525.000	56.525	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBTS11&tipo=2	-2,07%	6,1%	0,99	-20,66	59,70	1.006,26	59.726.200	56.879.100	0	0	0,0%	0	-	-	-	-	
RBVA11	FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO - FII	Outros	Ativa	97,82	07/01/2022	92,70	109,49	923.936	1.133.560.000	11.588.199	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBVA11&tipo=2	6,57%	11,1%	0,93	6,43	10,97	104,88	1.448.860.000	1.215.330.000	87	88	97,2%	152.031	887	7.251	12,2%	0,5%	
RBVO11	RIO BRAVO CRÉDITO IMOBILIÁRIO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII			12,77	07/01/2022	10,89	16,95	9.724	6.587.070	515.824	31/08/2021	https://fundamentus.com.br/fii_proventos.php?papel=RBVO11&tipo=2	4,20%	3,3%	0,56	0,54	0,42	22,88	11.829.200	11.801.300	0	0	0,0%	0	-	-	-	-	
RCFF11	RBR DESENVOLVIMENTO COMERCIAL FEEDER FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	100,85	28/12/2021	90,04	107,82	10.702	32.594.700	323.200	-	https://fundamentus.com.br/fii_proventos.php?papel=RCFF11&tipo=2	1,68%	4,9%	1,08	1,70	5,11	93,52	30.265.100	30.224.700	0	0	0,0%	0	-	-	-	-	
RCRB11	FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA	Lajes Corporativas	Ativa	127,00	07/01/2022	127,00	157,57	536.144	468.718.000	3.690.695	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RCRB11&tipo=2	5,58%	7,7%	0,64	7,09	9,85	197,30	831.361.000	728.158.000	10	34	102,8%	40.495	718	11.901	6,0%	14,4%	
RCRI11B	RB CAPITAL RENDIMENTOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Híbrido	Ativa	1.200,00	14/05/2021	1.200,00	1.200,00	0	61.214.400	51.012	30/04/2021	https://fundamentus.com.br/fii_proventos.php?papel=RCRI11B&tipo=2	4,39%	1,6%	1,16	52,67	19,70	1.032,90	53.170.400	52.690.400	0	0	0,0%	0	-	-	-	-	
RDES11	NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	58,00	20/03/2020	0,00	0,00	0	43.036.000	742.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RDES11&tipo=2	-3,73%	0,0%	0,94	-2,16	0,00	61,49	45.819.300	45.627.700	3	32	95,5%	12.904	255	3.185	8,0%	42,3%	
RDPD11	BB RENDA DE PAPÉIS IMOBILIÁRIOS II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	57,74	07/01/2022	41,82	65,14	151.127	62.246.100	1.078.042	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RDPD11&tipo=2	6,76%	8,1%	0,92	3,90	5,94	62,83	68.609.600	67.738.000	0	0	0,0%	0	-	-	-	-	
RECR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII REC RECEBÍVEIS IMOBILIÁRIOS	Títulos e Val. Mob.	Ativa	100,98	07/01/2022	92,42	101,22	6.284.760	2.449.670.000	24.258.940	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RECR11&tipo=2	7,86%	13,7%	1,06	7,94	10,91	95,31	2.342.760.000	2.312.000.000	0	0	0,0%	0	-	-	-	-	
RECT11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII REC RENDA IMOBILIÁRIA	Híbrido	Ativa	72,15	07/01/2022	61,00	88,55	798.744	590.140.000	8.179.347	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RECT11&tipo=2	8,94%	9,6%	0,78	6,45	6,84	92,10	1.007.690.000	753.333.000	8	238	120,0%	88.248	842	8.024	10,5%	32,0%	
RECX11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - REC FUNDO DE FUNDOS	Títulos e Val. Mob.	Ativa	88,30	07/01/2022	78,65	97,10	12.765	19.277.000	218.313	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RECX11&tipo=2	4,45%	8,0%	1,04	3,93	6,82	84,90	19.084.600	18.534.200	0	0	0,0%	0	-	-	-	-	
REIT11	SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	560,00	03/01/2022	301,92	734,31	476	14.723.000	26.291	-	https://fundamentus.com.br/fii_proventos.php?papel=REIT11&tipo=2	14,38%	99,2%	1,07	80,54	73,29	525,07	13.945.500	13.804.700	0	0	0,0%	0	-	-	-	-	
RELG11	FUNDO DE INVESTIMENTO IMOBILIÁRIO REC LOGÍSTICA	Híbrido	Ativa	81,00	07/01/2022	68,76	96,78	198.270	108.100.000	1.334.562	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RELG11&tipo=2	6,80%	11,2%	0,85	5,50	8,45	95,45	189.284.000	127.382.000	4	4	131,2%	89.218	91	1.590	5,7%	9,1%	
RFOF11	FUNDO DE INVESTIMENTO IMOBILIÁRIO RB CAPITAL I FUNDO DE FUNDOS	Títulos e Val. Mob.	Ativa	74,51	07/01/2022	64,10	83,00	161.519	80.334.000	1.078.164	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RFOF11&tipo=2	6,65%	10,1%	0,94	4,96	7,60	79,50	86.485.100	85.709.100	0	0	0,0%	0	-	-	-	-	
RMAI11	REAG MULTI ATIVOS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	48,68	07/01/2022	29,84	50,90	9.712	118.964.000	2.443.800	-	https://fundamentus.com.br/fii_proventos.php?papel=RMAI11&tipo=2	3,71%	2,8%	0,44	1,81	1,38	110,18	274.325.000	269.268.000	2	97	89,4%	39.145	329	2.718	12,1%	38,2%	
RNDP11	BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	628,00	07/01/2022	502,77	671,08	97.953	67.498.100	107.481	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RNDP11&tipo=2	3,86%	47,1%	0,90	24,24	221,35	700,17	77.882.400	75.255.100	0	0	0,0%	0	-	-	-	-	
RNGO11	FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO NEGRO - FII	Lajes Corporativas	Passiva	50,21	07/01/2022	48,92	68,64	123.351	134.362.000	2.676.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RNGO11&tipo=2	10,01%	8,7%	0,57	5,03	4,41	87,45	235.486.000	234.015.000	4	837	98,2%	53.664	314	2.458	12,8%	15,4%	
RRCI11	RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	83,20	07/01/2022	72,34	89,48	103.290	40.082.200	481.757	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RRCI11&tipo=2	8,65%	10,9%	0,85	7,20	9,16	97,35	47.396.100	46.898.500	0	0	0,0%	0	-	-	-	-	
RSPD11	RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Residencial	Ativa	1.200,00	20/10/2021	1.100,00	1.521,00	0	178.783.000	148.986	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RSPD11&tipo=2	0,44%	2,0%	1,06	5,31	24,35	1.128,89	195.620.000	168.189.000	0	0	0,0%	0	-	-	-	-	
RVBI11	VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	82,41	07/01/2022	72,68	92,98	331.568	118.670.000	1.440.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RVBI11&tipo=2	7,47%	10,5%	0,97	6,15	8,73	84,81	135.340.000	122.123.000	0	0	0,0%	0	-	-	-	-	
RZAK11	RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	92,90	07/01/2022	81,07	95,81	876.676	278.861.000	3.001.734	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RZAK11&tipo=2	1,55%	8,2%	0,98	1,44	7,70	95,01	318.625.000	285.187.000	0	0	0,0%	0	-	-	-	-	
RZTR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX	Híbrido	Ativa	101,70	07/01/2022	87,52	101,70	3.282.280	1.123.580.000	11.048.018	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=RZTR11&tipo=2	7,07%	10,3%	1,03	7,19	9,26	98,44	1.230.720.000	1.087.620.000	11	11	68,3%	352.029.300	0	2	11,5%	0,0%	
SADI11	SANTANDER PAPÉIS IMOBILIÁRIOS CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	86,27	07/01/2022	72,29	91,97	459.487	274.356.000	3.180.207	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SADI11&tipo=2	3,59%	5,2%	0,86	3,10	4,55	100,56	322.132.000	319.809.000	0	0	0,0%	0	-	-	-	-	
SAIC11B	FUNDO DE INVESTIMENTO IMOBILIARIO - FII SIA CORPORATE	Lajes Corporativas	Passiva	35,74	03/01/2022	35,01	40,00	31	51.098.900	1.429.740	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SAIC11B&tipo=2	-1,29%	0,0%	0,66	-0,46	0,00	54,14	77.973.500	77.406.300	1	22	95,3%	11.179	0	4.357	0,0%	100,0%	
SARE11	SANTANDER RENDA DE ALUGUÉIS FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII	Híbrido	Ativa	70,01	07/01/2022	60,45	97,20	901.723	646.495.000	9.234.329	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SARE11&tipo=2	6,01%	10,5%	0,71	4,21	5,84	98,13	916.077.000	906.186.000	2	19	15,0%	22.507	481	4.308	11,2%	0,0%	
SCPF11	SCP FII	Shoppings	Ativa	8,00	07/01/2022	7,50	10,02	4.933	33.600.000	4.200.000	31/07/2021	https://fundamentus.com.br/fii_proventos.php?papel=SCPF11&tipo=2	3,19%	3,1%	0,63	0,25	0,25	12,74	54.961.500	53.497.400	1	52	96,9%	4.753	677	6.850	9,9%	27,7%	
SDIL11	FUNDO DE INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGÍSTICA - FII	Logística	Ativa	86,16	07/01/2022	80,78	97,22	879.472	550.998.000	6.395.050	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SDIL11&tipo=2	7,80%	9,0%	0,89	6,72	7,64	97,29	786.634.000	622.150.000	5	33	120,9%	379.783	120	1.754	6,8%	7,3%	
SDIP11	TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO	Lajes Corporativas	Ativa	88,00	05/05/2020	0,00	0,00	0	371.533.000	4.221.967	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=SDIP11&tipo=2	6,00%	0,0%	0,94	5,28	0,00	93,96	453.964.000	396.716.000	5	98	112,4%	36.880	671	11.327	5,9%	13,0%	
SEQR11	SEQUÓIA III RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Outros	Ativa	75,65	07/01/2022	68,00	91,38	90.782	121.687.000	1.608.552	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SEQR11&tipo=2	5,79%	9,7%	0,72	4,38	7,05	104,83	169.236.000	168.628.000	4	4	25,8%	37.764	70	833	8,4%	0,0%	
SHDP11B	FII SHOPPING PARQUE D PEDRO	Shoppings	Passiva	1.210,05	04/10/2019	0,00	0,00	0	1.750.560.000	1.446.687	31/10/2018	https://fundamentus.com.br/fii_proventos.php?papel=SHDP11B&tipo=2	3,26%	4,7%	0,81	39,42	55,38	1.485,44	2.164.930.000	2.148.960.000	1	387	97,0%	127.300	539	13.339	4,0%	7,5%	
SHPH11	FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING PÁTIO HIGIENOPOLIS	Shoppings	Passiva	814,98	07/01/2022	770,44	845,03	94.652	496.282.000	608.950	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SHPH11&tipo=2	3,83%	3,9%	0,92	31,21	31,80	888,29	543.281.000	540.922.000	1	311	98,5%	33.385	778	14.647	5,3%	11,8%	
SNCI11	SUNO RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	102,02	07/01/2022	97,19	103,00	1.110.930	155.808.000	1.527.227	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SNCI11&tipo=2	0,60%	3,0%	1,00	0,61	2,97	101,69	157.552.000	155.305.000	0	0	0,0%	0	-	-	-	-	
SNCR11	AF INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO - RECEBÍVEIS IMOBILIÁRIOS	Híbrido	Ativa	97,80	25/03/2020	0,00	0,00	0	148.091.000	1.514.227	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SNCR11&tipo=2	13,38%	0,0%	0,96	13,09	0,00	101,56	157.134.000	153.780.000	0	0	0,0%	0	-	-	-	-	
SNFF11	SUNO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	89,99	07/01/2022	83,07	104,94	635.115	224.975.000	2.500.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SNFF11&tipo=2	1,61%	4,2%	1,04	1,45	3,80	86,36	218.118.000	215.906.000	0	0	0,0%	0	-	-	-	-	
SOLR11	SOLARIUM FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	1.156,93	05/11/2021	962,87	1.156,93	0	72.751.200	62.883	-	https://fundamentus.com.br/fii_proventos.php?papel=SOLR11&tipo=2	7,32%	6,7%	1,15	84,64	155,31	1.007,11	63.886.500	63.330.200	1	1	99,0%	8.052	718	8.945	8,0%	0,0%	
